Date,Year,WW,Month,Rainfall_mm,Highest_30Min_Rainfall_mm,Highest_60Min_Rainfall_mm,Highest_120Min_Rainfall_mm,Mean_Temperature_C,Max_Temperature_C,Min_Temperature_C,Mean_WindSpeed_kmh,Max_WindSpeed_kmh,LocationId
2/13/2016,2016,7,2,0,NULL,NULL,NULL,27.9,33,25,9,31.3,4
2/14/2016,2016,8,2,37.7,NULL,NULL,NULL,26.9,34,24,5.8,37.1,4
2/15/2016,2016,8,2,0,NULL,NULL,NULL,27.9,33.6,24.8,7.6,16.6,4
2/16/2016,2016,8,2,0,NULL,NULL,NULL,28.2,32.5,24.5,15.8,44.3,4
2/17/2016,2016,8,2,0,NULL,NULL,NULL,27.6,32.3,22.3,16.6,42.5,4
2/18/2016,2016,8,2,0.3,NULL,NULL,NULL,26.9,32.2,22.7,13,35.3,4
2/19/2016,2016,8,2,83,NULL,NULL,NULL,24.8,28.1,23.4,6.8,29.5,4
2/20/2016,2016,8,2,22.7,NULL,NULL,NULL,25.4,28.5,22.3,10.1,38.9,4
2/21/2016,2016,9,2,0,NULL,NULL,NULL,26.7,32.7,22.5,14.8,37.1,4
2/22/2016,2016,9,2,0,NULL,NULL,NULL,27.6,32.9,23.9,14.8,35.3,4
2/23/2016,2016,9,2,0,NULL,NULL,NULL,27.6,32.4,24.4,11.5,35.3,4
2/24/2016,2016,9,2,8.8,NULL,NULL,NULL,25.8,31,23.6,11.9,33.5,4
2/25/2016,2016,9,2,0.9,NULL,NULL,NULL,27.2,32.3,24.3,19.4,53.6,4
2/26/2016,2016,9,2,0,NULL,NULL,NULL,27.8,32.9,23.2,16.6,42.5,4
2/27/2016,2016,9,2,0,NULL,NULL,NULL,27.7,33.2,23.3,15.5,37.1,4
2/28/2016,2016,10,2,2,NULL,NULL,NULL,27.8,32.8,24.6,17.3,42.5,4
2/29/2016,2016,10,2,0,NULL,NULL,NULL,28.2,32.8,24.1,17.6,42.5,4
3/1/2016,2016,10,3,0,NULL,NULL,NULL,28.1,33.2,24.3,16.6,40.7,4
3/2/2016,2016,10,3,0,NULL,NULL,NULL,28,32.9,24.7,18,46.4,4
3/3/2016,2016,10,3,0,NULL,NULL,NULL,28.1,33.5,24.8,18.7,42.5,4
3/4/2016,2016,10,3,1.4,NULL,NULL,NULL,27.8,31.9,24.9,13,35.3,4
3/5/2016,2016,10,3,8.8,NULL,NULL,NULL,27.3,33.9,25.3,11.5,42.5,4
3/6/2016,2016,11,3,0,NULL,NULL,NULL,28.8,34.6,25.2,11.9,29.5,4
3/7/2016,2016,11,3,1.9,NULL,NULL,NULL,28,32.8,25.5,12.6,37.1,4
3/8/2016,2016,11,3,15.3,NULL,NULL,NULL,26.7,32.5,24.9,6.1,27.7,4
3/9/2016,2016,11,3,0,NULL,NULL,NULL,28.5,34.7,25.2,9.7,27.7,4
3/10/2016,2016,11,3,19,NULL,NULL,NULL,27.8,34.1,24.8,9,27.7,4
3/11/2016,2016,11,3,0,NULL,NULL,NULL,28.8,35.3,24.5,10.1,35.3,4
3/12/2016,2016,11,3,0,NULL,NULL,NULL,28.7,33.2,24.5,11.5,33.5,4
3/13/2016,2016,12,3,4.9,NULL,NULL,NULL,27.8,34.4,24.9,9.7,31.3,4
3/14/2016,2016,12,3,0,NULL,NULL,NULL,28,34.3,25.3,7.2,24.1,4
3/15/2016,2016,12,3,0,NULL,NULL,NULL,28.7,34.5,23.9,11.9,31.3,4
3/16/2016,2016,12,3,0,NULL,NULL,NULL,28.5,34,24.9,7.6,24.1,4
3/17/2016,2016,12,3,0,NULL,NULL,NULL,28.7,34.8,24.1,9.7,31.3,4
3/18/2016,2016,12,3,0,NULL,NULL,NULL,28.5,34.4,24.5,9.7,24.1,4
3/19/2016,2016,12,3,0,NULL,NULL,NULL,28.5,34,24.6,10.8,29.5,4
3/20/2016,2016,13,3,0,NULL,NULL,NULL,28.6,33.2,25.4,9,24.1,4
3/21/2016,2016,13,3,3.2,NULL,NULL,NULL,28.1,34.9,24.9,7.9,48.2,4
3/22/2016,2016,13,3,0,NULL,NULL,NULL,28.3,33.4,24.5,9.4,33.5,4
3/23/2016,2016,13,3,0,NULL,NULL,NULL,28.8,34.4,25,9,24.1,4
3/24/2016,2016,13,3,32.2,NULL,NULL,NULL,28.4,35.2,24.7,8.6,51.8,4
3/25/2016,2016,13,3,0,NULL,NULL,NULL,28.1,34.5,25.1,7.9,24.1,4
3/26/2016,2016,13,3,0,NULL,NULL,NULL,28.5,32.9,25.2,13.3,40.7,4
3/27/2016,2016,14,3,0,NULL,NULL,NULL,28.9,34.1,25.5,17.6,42.5,4
3/28/2016,2016,14,3,0,NULL,NULL,NULL,29.1,34.2,24.8,16.6,40.7,4
3/29/2016,2016,14,3,0,NULL,NULL,NULL,28.8,34.7,24.6,14.4,35.3,4
3/30/2016,2016,14,3,0,NULL,NULL,NULL,29,35.1,24.8,14.4,33.5,4
3/31/2016,2016,14,3,0,NULL,NULL,NULL,29.1,34.8,25.5,13,31.3,4
4/1/2016,2016,14,4,0,NULL,NULL,NULL,29.4,35.7,24.5,14,35.3,4
4/2/2016,2016,14,4,0,NULL,NULL,NULL,29.5,35.9,25.5,12.6,35.3,4
4/3/2016,2016,15,4,21,NULL,NULL,NULL,27.7,34.3,24.5,7.6,51.8,4
4/4/2016,2016,15,4,0.2,NULL,NULL,NULL,28.4,34.6,25.5,9.7,24.1,4
4/5/2016,2016,15,4,11.9,NULL,NULL,NULL,27.8,33.6,24.9,7.2,33.5,4
4/6/2016,2016,15,4,0,NULL,NULL,NULL,28.8,34.2,24,8.6,24.1,4
4/7/2016,2016,15,4,8,NULL,NULL,NULL,28.7,35.2,24,7.9,27.7,4
4/8/2016,2016,15,4,0.6,NULL,NULL,NULL,28.7,34.7,24.8,7.6,27.7,4
4/9/2016,2016,15,4,6.5,NULL,NULL,NULL,27.3,33.7,24,7.2,27.7,4
4/10/2016,2016,16,4,19.7,NULL,NULL,NULL,28.2,35.2,24.9,6.5,50,4
4/11/2016,2016,16,4,0,NULL,NULL,NULL,29.1,33.5,25.5,9,29.5,4
4/12/2016,2016,16,4,3.3,NULL,NULL,NULL,29.1,34.7,25.8,10.1,29.5,4
4/13/2016,2016,16,4,8.1,NULL,NULL,NULL,29.1,34.7,25.2,10.8,40.7,4
4/14/2016,2016,16,4,0,NULL,NULL,NULL,29,34.2,25.7,6.5,25.9,4
4/15/2016,2016,16,4,2.2,NULL,NULL,NULL,28.3,32.3,24.8,6.8,42.5,4
4/16/2016,2016,16,4,8.4,NULL,NULL,NULL,28.2,35.1,25.5,5.4,31.3,4
4/17/2016,2016,17,4,11.5,NULL,NULL,NULL,28.5,36.2,24.2,7.6,50,4
4/18/2016,2016,17,4,0,NULL,NULL,NULL,29.4,35.8,24.8,6.5,22.3,4
4/19/2016,2016,17,4,0,NULL,NULL,NULL,NULL,36,25.4,12.2,37.1,4
4/20/2016,2016,17,4,49.3,NULL,NULL,NULL,NULL,35.1,24.2,11.2,51.8,4
4/21/2016,2016,17,4,0,NULL,NULL,NULL,29.3,35.1,25.4,9.4,27.7,4
4/22/2016,2016,17,4,2,NULL,NULL,NULL,28.9,34.8,25.5,7.2,33.5,4
4/23/2016,2016,17,4,1.7,NULL,NULL,NULL,28.8,34.8,25.5,7.2,31.3,4
4/24/2016,2016,18,4,0.2,NULL,NULL,NULL,28.8,33.2,26,6.8,22.3,4
4/25/2016,2016,18,4,7.2,NULL,NULL,NULL,27.7,33.4,25,5,31.3,4
4/26/2016,2016,18,4,0,NULL,NULL,NULL,28.7,33.7,25.2,6.8,22.3,4
4/27/2016,2016,18,4,11.5,NULL,NULL,NULL,27.9,33.3,24.6,5.8,24.1,4
4/28/2016,2016,18,4,5.3,NULL,NULL,NULL,27.7,33.5,24.8,6.8,25.9,4
4/29/2016,2016,18,4,2.4,NULL,NULL,NULL,27.1,33.5,24.8,5.8,33.5,4
4/30/2016,2016,18,4,12.3,NULL,NULL,NULL,27.3,34.9,24.2,6.8,37.1,4
5/1/2016,2016,19,5,7.2,NULL,NULL,NULL,28.3,35.3,24.2,5.8,42.5,4
5/2/2016,2016,19,5,19.2,NULL,NULL,NULL,27.3,34,24.5,5.4,33.5,4
5/3/2016,2016,19,5,0,NULL,NULL,NULL,28.4,35.7,24.8,6.1,37.1,4
5/4/2016,2016,19,5,0,NULL,NULL,NULL,30,35.8,25.2,8.6,24.1,4
5/5/2016,2016,19,5,30,NULL,NULL,NULL,NULL,35,24.2,6.5,46.4,4
5/6/2016,2016,19,5,13.8,NULL,NULL,NULL,NULL,36.1,24.3,7.6,35.3,4
5/7/2016,2016,19,5,3.5,NULL,NULL,NULL,27.5,34.1,24.7,6.5,25.9,4
5/8/2016,2016,20,5,0,NULL,NULL,NULL,NULL,33.5,25,5.4,22.3,4
5/9/2016,2016,20,5,0,NULL,NULL,NULL,28.4,34.3,25.5,5,33.5,4
5/10/2016,2016,20,5,0,NULL,NULL,NULL,29.2,35.7,25.5,6.5,27.7,4
5/11/2016,2016,20,5,24,NULL,NULL,NULL,28.2,35,25.2,5,55.4,4
5/12/2016,2016,20,5,0,NULL,NULL,NULL,28.3,34.2,25,6.8,29.5,4
5/13/2016,2016,20,5,0,NULL,NULL,NULL,28,32.2,25.2,6.1,22.3,4
5/14/2016,2016,20,5,23.1,NULL,NULL,NULL,26.7,32.4,24.3,5.4,38.9,4
5/15/2016,2016,21,5,42,NULL,NULL,NULL,27.5,33.2,24.2,7.6,27.7,4
5/16/2016,2016,21,5,1.1,NULL,NULL,NULL,27.7,33.4,24.9,9,31.3,4
5/17/2016,2016,21,5,1.1,NULL,NULL,NULL,28.6,35,25.5,4.7,27.7,4
5/18/2016,2016,21,5,14.6,NULL,NULL,NULL,27,32.9,25,6.5,25.9,4
5/19/2016,2016,21,5,0,NULL,NULL,NULL,28.5,33.8,25,6.8,24.1,4
5/20/2016,2016,21,5,0,NULL,NULL,NULL,28.8,33.3,24.6,7.2,24.1,4
5/21/2016,2016,21,5,7.2,NULL,NULL,NULL,28.1,32,24.4,9,42.5,4
5/22/2016,2016,22,5,45.1,NULL,NULL,NULL,28.1,34,24.6,7.2,44.3,4
5/23/2016,2016,22,5,0,NULL,NULL,NULL,29.3,34.8,25,8.3,24.1,4
5/24/2016,2016,22,5,0,NULL,NULL,NULL,29.2,33.3,26,8.3,31.3,4
5/25/2016,2016,22,5,6.9,NULL,NULL,NULL,29.2,34.6,24.6,7.6,27.7,4
5/26/2016,2016,22,5,0,NULL,NULL,NULL,28.2,32.9,25.5,8.6,25.9,4
5/27/2016,2016,22,5,0,NULL,NULL,NULL,29,33.8,24.7,9.7,29.5,4
5/28/2016,2016,22,5,3,NULL,NULL,NULL,28.2,32.8,24.7,6.5,20.5,4
5/29/2016,2016,23,5,0,NULL,NULL,NULL,29.3,34.7,24.9,6.1,18.4,4
5/30/2016,2016,23,5,5.3,NULL,NULL,NULL,28.1,33.3,24.5,7.2,37.1,4
5/31/2016,2016,23,5,0,NULL,NULL,NULL,28.6,34.3,25,6.5,27.7,4
6/1/2016,2016,23,6,8.6,NULL,NULL,NULL,26.5,29.4,24,5.4,33.5,4
6/2/2016,2016,23,6,38,NULL,NULL,NULL,26.3,33.2,24.6,6.1,44.3,4
6/3/2016,2016,23,6,2.1,NULL,NULL,NULL,26.7,32.9,24,7.9,31.3,4
6/4/2016,2016,23,6,0.3,NULL,NULL,NULL,25.8,27.4,24.2,4,29.5,4
6/5/2016,2016,24,6,0,NULL,NULL,NULL,27.7,32.6,24.6,5.8,18.4,4
6/6/2016,2016,24,6,17.2,NULL,NULL,NULL,28.3,33.8,23.9,10.8,46.4,4
6/7/2016,2016,24,6,0,NULL,NULL,NULL,27.9,33.8,24.4,7.2,27.7,4
6/8/2016,2016,24,6,28.8,NULL,NULL,NULL,26.4,30.4,23.3,8.3,38.9,4
6/9/2016,2016,24,6,39.2,NULL,NULL,NULL,27.4,32.6,23.3,5,42.5,4
6/10/2016,2016,24,6,0.5,NULL,NULL,NULL,27.5,32.3,24.5,6.1,25.9,4
6/11/2016,2016,24,6,1,NULL,NULL,NULL,27.1,31.7,25,7.9,27.7,4
6/12/2016,2016,25,6,0.1,NULL,NULL,NULL,27.9,32.8,23.9,7.2,25.9,4
6/13/2016,2016,25,6,19.8,NULL,NULL,NULL,27.4,31.9,24.6,6.1,29.5,4
6/14/2016,2016,25,6,0.2,NULL,NULL,NULL,27.5,31.3,24.2,6.8,22.3,4
6/15/2016,2016,25,6,26.8,NULL,NULL,NULL,26.6,31.1,24.2,7.6,27.7,4
6/16/2016,2016,25,6,33.2,NULL,NULL,NULL,26.4,30.8,24,6.8,38.9,4
6/17/2016,2016,25,6,57.5,NULL,NULL,NULL,24.8,29.7,23.1,9.7,38.9,4
6/18/2016,2016,25,6,0.2,NULL,NULL,NULL,26.4,31.1,23.8,4,18.4,4
6/19/2016,2016,26,6,0,NULL,NULL,NULL,26.8,30.2,24,3.6,11.2,4
6/20/2016,2016,26,6,0,NULL,NULL,NULL,27.7,32,24.4,8.6,29.5,4
6/21/2016,2016,26,6,0,NULL,NULL,NULL,27.5,32,23.8,5.4,22.3,4
6/22/2016,2016,26,6,1.2,NULL,NULL,NULL,26.3,31.5,23.9,4.7,25.9,4
6/23/2016,2016,26,6,0,NULL,NULL,NULL,28.2,33,22.6,8.6,25.9,4
6/24/2016,2016,26,6,51.3,NULL,NULL,NULL,26.3,29.8,23,4.7,50,4
6/25/2016,2016,26,6,4,NULL,NULL,NULL,28.5,33.7,24.7,9.4,24.1,4
6/26/2016,2016,27,6,0.8,NULL,NULL,NULL,27.9,31.5,25.3,4.7,16.6,4
6/27/2016,2016,27,6,0,NULL,NULL,NULL,28.3,32.2,24.5,7.6,13,4
6/28/2016,2016,27,6,0,NULL,NULL,NULL,NULL,34.3,24.8,7.9,25.9,4
6/29/2016,2016,27,6,0,NULL,NULL,NULL,NULL,34.9,25.3,8.3,25.9,4
6/30/2016,2016,27,6,0,NULL,NULL,NULL,29.9,34.9,25.6,6.5,25.9,4
7/1/2016,2016,27,7,0,NULL,NULL,NULL,29.6,34.6,25.6,7.2,22.3,4
7/2/2016,2016,27,7,0,NULL,NULL,NULL,29.8,34.6,25.5,8.3,25.9,4
7/3/2016,2016,28,7,0,NULL,NULL,NULL,30,35.2,25.1,9.4,22.3,4
7/4/2016,2016,28,7,0,NULL,NULL,NULL,30.1,35,25.3,8.3,24.1,4
7/5/2016,2016,28,7,0,NULL,NULL,NULL,29.9,34.5,25.6,10.1,29.5,4
7/6/2016,2016,28,7,17.6,NULL,NULL,NULL,28.1,32.4,23.8,7.2,37.1,4
7/7/2016,2016,28,7,1,NULL,NULL,NULL,28.5,33,25.1,11.5,33.5,4
7/8/2016,2016,28,7,58.4,NULL,NULL,NULL,26.8,30.3,22.4,7.2,40.7,4
7/9/2016,2016,28,7,0,NULL,NULL,NULL,28.4,33.5,24.3,11.2,27.7,4
7/10/2016,2016,29,7,0,NULL,NULL,NULL,28.6,33.5,24.8,8.3,25.9,4
7/11/2016,2016,29,7,2.1,NULL,NULL,NULL,27.2,31.5,24.6,8.6,27.7,4
7/12/2016,2016,29,7,0,NULL,NULL,NULL,29.1,34.2,25.2,8.3,25.9,4
7/13/2016,2016,29,7,36.6,NULL,NULL,NULL,26.8,29.7,23.9,5.8,35.3,4
7/14/2016,2016,29,7,14.4,NULL,NULL,NULL,25.9,29.2,23.7,7.2,44.3,4
7/15/2016,2016,29,7,50.3,NULL,NULL,NULL,25.7,31.2,23.9,6.8,42.5,4
7/16/2016,2016,29,7,0,NULL,NULL,NULL,27.7,33.3,23.9,7.9,33.5,4
7/17/2016,2016,30,7,0.6,NULL,NULL,NULL,26.8,33.9,23.5,6.1,37.1,4
7/18/2016,2016,30,7,0,NULL,NULL,NULL,27,32.8,22.4,6.8,29.5,4
7/19/2016,2016,30,7,62.5,NULL,NULL,NULL,27.2,32.8,23,9.7,57.2,4
7/20/2016,2016,30,7,15.5,NULL,NULL,NULL,26.4,30.2,23.3,6.8,35.3,4
7/21/2016,2016,30,7,9.2,NULL,NULL,NULL,27.6,32.2,23.5,6.5,25.9,4
7/22/2016,2016,30,7,7.5,NULL,NULL,NULL,26.1,28.2,23.6,4.3,16.6,4
7/23/2016,2016,30,7,2.1,NULL,NULL,NULL,27.5,32.4,24,5,20.5,4
7/24/2016,2016,31,7,37.2,NULL,NULL,NULL,27,30,23.7,5,31.3,4
7/25/2016,2016,31,7,1.5,NULL,NULL,NULL,27.6,29.6,23.8,5,16.6,4
7/26/2016,2016,31,7,39,NULL,NULL,NULL,26.3,27.9,23.4,4.7,40.7,4
7/27/2016,2016,31,7,0,NULL,NULL,NULL,NULL,32.5,23.8,6.8,20.5,4
7/28/2016,2016,31,7,56.5,NULL,NULL,NULL,26.3,30.6,22.3,6.1,38.9,4
7/29/2016,2016,31,7,0,NULL,NULL,NULL,28,32.2,23.5,10.4,25.9,4
7/30/2016,2016,31,7,0,NULL,NULL,NULL,28.6,32.4,24.3,7.6,24.1,4
7/31/2016,2016,32,7,14,NULL,NULL,NULL,27.4,32.9,24.1,6.5,33.5,4
8/1/2016,2016,32,8,0,NULL,NULL,NULL,27.2,31.9,24.6,8.3,29.5,4
8/2/2016,2016,32,8,0,NULL,NULL,NULL,29.3,33.7,21.5,11.2,29.5,4
8/3/2016,2016,32,8,5.3,NULL,NULL,NULL,27.1,31.2,22.3,9.4,64.8,4
8/4/2016,2016,32,8,0,NULL,NULL,NULL,28.6,32.2,25.6,13,33.5,4
8/5/2016,2016,32,8,0.3,NULL,NULL,NULL,29.1,33.3,25.3,9.4,27.7,4
8/6/2016,2016,32,8,0,NULL,NULL,NULL,28.1,32.7,24.5,6.1,27.7,4
8/7/2016,2016,33,8,0,NULL,NULL,NULL,28.4,33.2,24.5,7.2,27.7,4
8/8/2016,2016,33,8,0,NULL,NULL,NULL,28.3,33.5,23.9,6.1,22.3,4
8/9/2016,2016,33,8,0,NULL,NULL,NULL,NULL,33.3,24.1,7.9,29.5,4
8/10/2016,2016,33,8,0,NULL,NULL,NULL,NULL,33.9,25.3,9.4,29.5,4
8/11/2016,2016,33,8,44.8,NULL,NULL,NULL,27.5,31.8,24.1,7.6,33.5,4
8/12/2016,2016,33,8,1.8,NULL,NULL,NULL,28.3,31.7,24.4,7.2,29.5,4
8/13/2016,2016,33,8,0,NULL,NULL,NULL,28.3,32.8,24.5,7.9,29.5,4
8/14/2016,2016,34,8,0.9,NULL,NULL,NULL,28.6,32.8,24.3,10.8,37.1,4
8/15/2016,2016,34,8,3,NULL,NULL,NULL,29,34.2,23.7,10.1,35.3,4
8/16/2016,2016,34,8,0,NULL,NULL,NULL,29,33.1,24.1,10.8,31.3,4
8/17/2016,2016,34,8,34,NULL,NULL,NULL,27.8,33.1,24.5,8.6,31.3,4
8/18/2016,2016,34,8,0,NULL,NULL,NULL,28.9,33.3,22.1,12.2,37.1,4
8/19/2016,2016,34,8,28.3,NULL,NULL,NULL,27.8,33.5,23.2,10.4,59.4,4
8/20/2016,2016,34,8,0,NULL,NULL,NULL,29.5,33.8,22.5,11.2,27.7,4
8/21/2016,2016,35,8,65.8,NULL,NULL,NULL,27.2,31,23.6,6.5,55.4,4
8/22/2016,2016,35,8,0,NULL,NULL,NULL,28.3,32.3,24.9,6.8,24.1,4
8/23/2016,2016,35,8,0,NULL,NULL,NULL,28.2,32.4,24.9,6.8,25.9,4
8/24/2016,2016,35,8,23.1,NULL,NULL,NULL,NULL,31.5,25.2,11.2,57.2,4
8/25/2016,2016,35,8,0,NULL,NULL,NULL,NULL,33.5,25.7,10.8,29.5,4
8/26/2016,2016,35,8,0,NULL,NULL,NULL,29.2,33.7,25.6,9.4,37.1,4
8/27/2016,2016,35,8,0,NULL,NULL,NULL,29,32.7,24.8,7.6,27.7,4
8/28/2016,2016,36,8,0,NULL,NULL,NULL,28.6,32.9,24.8,6.8,22.3,4
8/29/2016,2016,36,8,0,NULL,NULL,NULL,29.4,34.1,25,9,7.6,4
8/30/2016,2016,36,8,4.9,NULL,NULL,NULL,27.3,30.8,24,7.2,38.9,4
8/31/2016,2016,36,8,0.8,NULL,NULL,NULL,27.1,31.8,24.2,6.8,35.3,4
1/1/2016,2016,1,1,0.5,NULL,NULL,NULL,27.6,29.9,25.5,15.8,50,6
1/2/2016,2016,1,1,23.1,NULL,NULL,NULL,26.1,28.4,23.6,9.4,51.8,6
1/3/2016,2016,2,1,3.3,NULL,NULL,NULL,26,27.4,25.2,8.3,25.9,6
1/4/2016,2016,2,1,0,NULL,NULL,NULL,27.9,32.3,25.1,13,35.3,6
1/5/2016,2016,2,1,0,NULL,NULL,NULL,28.7,32.8,26.1,15.5,35.3,6
1/6/2016,2016,2,1,0,NULL,NULL,NULL,28.5,31.9,26.3,15.5,37.1,6
1/7/2016,2016,2,1,0,NULL,NULL,NULL,28.7,32.8,26.2,19.1,37.1,6
1/8/2016,2016,2,1,0,NULL,NULL,NULL,28.7,32.9,25.8,17.3,44.3,6
1/9/2016,2016,2,1,0,NULL,NULL,NULL,28.8,33.2,26.4,19.1,42.5,6
1/10/2016,2016,3,1,0,NULL,NULL,NULL,29.2,33.6,26.8,14.8,38.9,6
1/11/2016,2016,3,1,0,NULL,NULL,NULL,28.8,33.8,26.7,10.4,29.5,6
1/12/2016,2016,3,1,0,NULL,NULL,NULL,29.1,33.3,26.8,16.2,42.5,6
1/13/2016,2016,3,1,0,NULL,NULL,NULL,29.1,34,26.5,15.8,37.1,6
1/14/2016,2016,3,1,0,NULL,NULL,NULL,29.1,33.5,26.3,14.8,37.1,6
1/15/2016,2016,3,1,24.4,NULL,NULL,NULL,28.2,33.3,25.7,8.3,29.5,6
1/16/2016,2016,3,1,2.2,NULL,NULL,NULL,28.2,33,26,6.5,25.9,6
1/17/2016,2016,4,1,43,NULL,NULL,NULL,27.2,31.3,24,7.6,42.5,6
1/18/2016,2016,4,1,2.8,NULL,NULL,NULL,28.5,34.4,25.4,8.3,25.9,6
1/19/2016,2016,4,1,1.4,NULL,NULL,NULL,28.5,31.7,26.6,13.3,51.8,6
1/20/2016,2016,4,1,0.6,NULL,NULL,NULL,28.5,31.9,26.4,9,33.5,6
1/21/2016,2016,4,1,0.2,NULL,NULL,NULL,28.4,31.1,26.8,12.6,33.5,6
1/22/2016,2016,4,1,4.4,NULL,NULL,NULL,28.5,32.3,26.5,12.6,35.3,6
1/23/2016,2016,4,1,2,NULL,NULL,NULL,28.7,33.1,26.4,14.4,46.4,6
1/24/2016,2016,5,1,1.2,NULL,NULL,NULL,29,33,26.6,22.7,53.6,6
1/25/2016,2016,5,1,8.2,NULL,NULL,NULL,27.8,31.7,25.2,19.8,63,6
1/26/2016,2016,5,1,0.8,NULL,NULL,NULL,27.9,30.6,26,16.6,40.7,6
1/27/2016,2016,5,1,0,NULL,NULL,NULL,28.9,33.3,26.2,16.9,38.9,6
1/28/2016,2016,5,1,0.8,NULL,NULL,NULL,28.6,33.5,26.2,10.8,33.5,6
1/29/2016,2016,5,1,0.4,NULL,NULL,NULL,28.4,32,25.8,15.1,42.5,6
1/30/2016,2016,5,1,0,NULL,NULL,NULL,29.1,33.4,26.5,15.5,37.1,6
1/31/2016,2016,6,1,0,NULL,NULL,NULL,29.1,33.2,26.5,14.4,37.1,6
2/1/2016,2016,6,2,0,NULL,NULL,NULL,29.2,33.5,26.3,18,48.2,6
2/2/2016,2016,6,2,7.4,NULL,NULL,NULL,28.2,31.8,25.1,14,40.7,6
2/3/2016,2016,6,2,0,NULL,NULL,NULL,28.8,32.9,25.8,13.7,37.1,6
2/4/2016,2016,6,2,3.4,NULL,NULL,NULL,28.4,31,26.5,11.2,27.7,6
2/5/2016,2016,6,2,14.4,NULL,NULL,NULL,27.9,31.8,26.2,9,31.3,6
2/6/2016,2016,6,2,3.8,NULL,NULL,NULL,28.6,32.4,26.3,20.5,44.3,6
2/7/2016,2016,7,2,27.2,NULL,NULL,NULL,26.9,28.8,24.5,25.9,61.2,6
2/8/2016,2016,7,2,0,NULL,NULL,NULL,27.6,29.5,26.2,21.6,53.6,6
2/9/2016,2016,7,2,0.2,NULL,NULL,NULL,27.2,29.3,26,9,27.7,6
2/10/2016,2016,7,2,0.6,NULL,NULL,NULL,26.8,28.5,25.5,12.6,38.9,6
2/11/2016,2016,7,2,0,NULL,NULL,NULL,27.5,30.6,25.5,14,29.5,6
2/12/2016,2016,7,2,33,NULL,NULL,NULL,27.7,32.5,22.2,13,68.4,6
2/13/2016,2016,7,2,0,NULL,NULL,NULL,28.5,32.7,26.1,15.5,35.3,6
2/14/2016,2016,8,2,0.2,NULL,NULL,NULL,28.8,33.4,26.3,11.2,37.1,6
2/15/2016,2016,8,2,0,NULL,NULL,NULL,29,33.5,26.8,18,40.7,6
2/16/2016,2016,8,2,0,NULL,NULL,NULL,28.7,32.3,26.5,25.9,51.8,6
2/17/2016,2016,8,2,0,NULL,NULL,NULL,28.2,31.9,25.3,21.6,46.4,6
2/18/2016,2016,8,2,3.6,NULL,NULL,NULL,28,32.2,25.5,15.5,46.4,6
2/19/2016,2016,8,2,77.8,NULL,NULL,NULL,25.3,27.7,24,7.2,33.5,6
2/20/2016,2016,8,2,0,NULL,NULL,NULL,26.8,29.9,24.8,13,44.3,6
2/21/2016,2016,9,2,0,NULL,NULL,NULL,27.7,31.6,25,17.3,46.4,6
2/22/2016,2016,9,2,0,NULL,NULL,NULL,28.2,32.1,25.5,17.3,38.9,6
2/23/2016,2016,9,2,0,NULL,NULL,NULL,28.2,31.9,25.6,17.6,38.9,6
2/24/2016,2016,9,2,9.6,NULL,NULL,NULL,26.4,29.8,23.8,10.8,35.3,6
2/25/2016,2016,9,2,0,NULL,NULL,NULL,28,31.5,25.4,24.8,57.2,6
2/26/2016,2016,9,2,0,NULL,NULL,NULL,28.3,32.4,25.6,22,57.2,6
2/27/2016,2016,9,2,0,NULL,NULL,NULL,28.5,32.9,25.4,18.7,44.3,6
2/28/2016,2016,10,2,0,NULL,NULL,NULL,28.6,32.5,26,23,48.2,6
2/29/2016,2016,10,2,0,NULL,NULL,NULL,28.7,32.6,26.6,24.8,50,6
3/1/2016,2016,10,3,0,NULL,NULL,NULL,28.6,32.7,26.3,19.8,44.3,6
3/2/2016,2016,10,3,0,NULL,NULL,NULL,28.5,32.3,26.1,22,51.8,6
3/3/2016,2016,10,3,0,NULL,NULL,NULL,28.6,33.1,26.1,22.7,51.8,6
3/4/2016,2016,10,3,0.4,NULL,NULL,NULL,28.5,32.4,26.7,19.1,42.5,6
3/5/2016,2016,10,3,0,NULL,NULL,NULL,28.9,33.7,26.4,18.4,40.7,6
3/6/2016,2016,11,3,0,NULL,NULL,NULL,29.1,33.9,27,18.7,40.7,6
3/7/2016,2016,11,3,0,NULL,NULL,NULL,28.7,32.3,26.6,16.9,38.9,6
3/8/2016,2016,11,3,26.4,NULL,NULL,NULL,28,32.2,26.1,9.4,37.1,6
3/9/2016,2016,11,3,0,NULL,NULL,NULL,29.5,34,26.5,14.8,37.1,6
3/10/2016,2016,11,3,8,NULL,NULL,NULL,28.7,34.2,26.5,9,33.5,6
3/11/2016,2016,11,3,0,NULL,NULL,NULL,29.4,34.6,26.8,14.8,38.9,6
3/12/2016,2016,11,3,0,NULL,NULL,NULL,29.2,33,26.2,16.6,37.1,6
3/13/2016,2016,12,3,3.4,NULL,NULL,NULL,28.6,33.7,25.2,11.9,38.9,6
3/14/2016,2016,12,3,0,NULL,NULL,NULL,29.1,34,26.9,11.5,33.5,6
3/15/2016,2016,12,3,0,NULL,NULL,NULL,29.2,33.8,26.2,15.8,42.5,6
3/16/2016,2016,12,3,0,NULL,NULL,NULL,29,34.4,26,10.4,27.7,6
